# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
33.875, 50.375, 1.723140433255168e-23, nan 
34.125, 50.375, 2.959555097380513e-23, nan 
34.375, 50.375, 3.7621526075392245e-23, nan 
34.625, 50.375, 2.1448916377580597e-23, nan 
34.875, 50.375, 2.0481265819672605e-23, nan 
35.125, 50.375, 1.427428524091781e-23, nan 
35.375, 50.375, 6.4664229280152396e-24, nan 
35.625, 50.375, 8.08131772640963e-24, nan 
35.875, 50.375, 4.930586484447898e-24, nan 
36.125, 50.375, 7.105844169153478e-24, nan 
36.375, 50.375, 1.1466097407287928e-23, nan 
36.625, 50.375, 8.037322041182102e-24, nan 
36.875, 50.375, 5.846402321346185e-24, nan 
24.625, 50.625, 1.4360318057905266e-23, nan 
24.875, 50.625, 2.542691254709499e-23, nan 
25.125, 50.625, 2.801623843325737e-23, nan 
25.375, 50.625, 2.5111887455361813e-23, nan 
25.625, 50.625, 7.710438995245134e-23, nan 
25.875, 50.625, 1.0884513978470933e-22, nan 
26.125, 50.625, 9.216282249585591e-23, nan 
26.375, 50.625, 3.6649794109433796e-22, nan 
26.625, 50.625, 4.138093938076612e-22, nan 
26.875, 50.625, 2.0293160883135497e-22, nan 
27.125, 50.625, 1.3881255196214256e-22, nan 
27.375, 50.625, 1.5997319485766548e-22, nan 
27.625, 50.625, 1.5847110648677325e-22, nan 
27.875, 50.625, 1.4470581984923066e-22, nan 
28.125, 50.625, 2.2585449657628146e-22, nan 
28.375, 50.625, 3.6076287334215183e-22, nan 
28.625, 50.625, 4.217962298103681e-22, nan 
28.875, 50.625, 3.164782677848801e-22, nan 
29.125, 50.625, 1.5207831031058056e-22, nan 
29.375, 50.625, 1.2662700653471678e-22, nan 
29.625, 50.625, 2.7760940698278315e-22, nan 
29.875, 50.625, 2.613859001381031e-22, nan 
30.125, 50.625, 2.1601109764812217e-22, nan 
30.375, 50.625, 2.85455224607831e-22, nan 
30.625, 50.625, 1.4093958183852345e-22, nan 
30.875, 50.625, 8.698636574832136e-23, nan 
31.125, 50.625, 9.272463164840651e-23, nan 
31.375, 50.625, 1.0020213618685453e-22, nan 
31.625, 50.625, 1.7768896008519036e-22, nan 
31.875, 50.625, 1.80769755460743e-22, nan 
32.125, 50.625, 1.2484369824007596e-22, nan 
32.375, 50.625, 1.1597381325990573e-22, nan 
32.625, 50.625, 9.324666340350423e-23, nan 
32.875, 50.625, 9.907134238260808e-23, nan 
33.125, 50.625, 6.927787208560037e-23, nan 
33.375, 50.625, 4.7009855749411857e-23, nan 
33.625, 50.625, 4.158697215455507e-23, nan 
33.875, 50.625, 1.710803885504653e-23, nan 
34.125, 50.625, 1.0115634313356293e-23, nan 
34.375, 50.625, 2.6319465080888092e-23, nan 
34.625, 50.625, 2.2492516287345914e-23, nan 
34.875, 50.625, 2.6001530164719096e-23, nan 
35.125, 50.625, 4.050555707966001e-23, nan 
35.375, 50.625, 2.9325545060709945e-23, nan 
35.625, 50.625, 5.479724579976367e-24, nan 
35.875, 50.625, 4.978157540867575e-24, nan 
36.125, 50.625, 3.583037019582555e-24, nan 
36.375, 50.625, 1.6280547877841813e-23, nan 
36.625, 50.625, 1.6023842994952747e-23, nan 
36.875, 50.625, 4.448642638302283e-24, nan 
37.125, 50.625, 7.295328735616632e-24, nan 
37.375, 50.625, 2.6118958904941507e-23, nan 
37.625, 50.625, 2.7677964301331536e-23, nan 
