# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
125.375, 47.375, 7.863731347842638e-24, 7.818308318364815e-24 
125.625, 47.375, 4.644640748686065e-24, 4.6175663635333076e-24 
125.875, 47.375, 4.657016867001548e-24, 4.6295241733456646e-24 
126.125, 47.375, 4.443082858873012e-24, 4.416509106990006e-24 
126.375, 47.375, 2.7678114927871712e-24, 2.7510430999348e-24 
126.625, 47.375, 2.383348368043996e-24, 2.368734522731126e-24 
126.875, 47.375, 6.93796839751968e-24, 6.89505026971156e-24 
127.125, 47.375, 6.083477527539502e-24, 6.045602259522027e-24 
127.375, 47.375, 5.182896055460932e-24, 5.1501971439831424e-24 
127.625, 47.375, 6.2277636340538366e-24, 6.1879552195444614e-24 
127.875, 47.375, 5.5486703250338796e-24, 5.512755291925415e-24 
128.125, 47.375, 4.158315357825571e-24, 4.131074315474792e-24 
128.375, 47.375, 6.522323650456584e-24, 6.479054051510492e-24 
128.625, 47.375, 5.06781384817672e-24, 5.033772438523247e-24 
128.875, 47.375, 7.341367845061314e-24, 7.291585540511646e-24 
129.125, 47.375, 6.5257100000893094e-24, 6.4812106411768354e-24 
129.375, 47.375, 4.351267866957741e-24, 4.321452568514668e-24 
129.625, 47.375, 3.306647692336381e-24, 3.2839022565098906e-24 
129.875, 47.375, 2.529880504352877e-24, 2.5124626929727357e-24 
130.125, 47.375, 5.483092161326574e-24, 5.445452281947805e-24 
130.375, 47.375, 6.609435573027425e-24, 6.5641966387455546e-24 
130.625, 47.375, 8.320194062751112e-24, 8.263413073820681e-24 
130.875, 47.375, 1.2276129865350226e-23, 1.2192598680551995e-23 
131.125, 47.375, 1.3217482628213649e-23, 1.3127812099380577e-23 
131.375, 47.375, 1.4132124552727172e-23, 1.4036533251039255e-23 
131.625, 47.375, 1.4901839563049235e-23, 1.4801341697818256e-23 
131.875, 47.375, 6.891680325038282e-24, 6.845216906466813e-24 
132.125, 47.375, 6.388950854136306e-24, 6.345717220627864e-24 
132.375, 47.375, 7.434721128454714e-24, 7.38422510287847e-24 
132.625, 47.375, 6.738617516582831e-24, 6.69268102113242e-24 
