# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
32.375, 30.125, 1.4257164882180455e-23, 1.4132329127400944e-23 
32.625, 30.125, 1.381408972476946e-23, 1.3692866410924634e-23 
31.625, 30.375, 1.0410417580712499e-23, 1.0317311299654803e-23 
31.875, 30.375, 1.2330959710037444e-23, 1.2219769891149525e-23 
32.125, 30.375, 1.2392966081190591e-23, 1.2281550255797006e-23 
32.375, 30.375, 1.255775185193427e-23, 1.2445192068953344e-23 
32.625, 30.375, 1.2095179153409794e-23, 1.1986531823606433e-23 
32.875, 30.375, 2.753794538501931e-23, 2.728575053336141e-23 
33.125, 30.375, 3.344971368743399e-23, 3.313723538603502e-23 
33.375, 30.375, 2.732101421834107e-23, 2.7060293440093534e-23 
30.875, 30.625, 6.350075915731335e-23, 6.289430970491278e-23 
31.125, 30.625, 1.0506988532299877e-22, 1.0407761886748808e-22 
31.375, 30.625, 7.009427238423208e-23, 6.943976820159359e-23 
31.625, 30.625, 1.1306143335269418e-23, 1.1201545923850218e-23 
31.875, 30.625, 1.2452309186863696e-23, 1.2337443016456663e-23 
32.125, 30.625, 1.4147046018982315e-23, 1.4016927158853967e-23 
32.375, 30.625, 1.7902731990324125e-23, 1.773855115864126e-23 
32.625, 30.625, 1.8244427990059348e-23, 1.807676115675248e-23 
32.875, 30.625, 3.082101773958081e-23, 3.053236653283675e-23 
33.125, 30.625, 4.7303886128430345e-23, 4.6852179866529856e-23 
33.375, 30.625, 3.972032865209352e-23, 3.9333641375026894e-23 
33.625, 30.625, 9.563980290951852e-24, 9.468917558943905e-24 
33.875, 30.625, 1.747835722941863e-23, 1.7299985221804888e-23 
30.125, 30.875, 2.127628972199862e-23, 2.1057255126924014e-23 
30.375, 30.875, 1.7490553907908834e-23, 1.7312137212799975e-23 
30.625, 30.875, 6.442603089447196e-24, 6.377584723300403e-24 
30.875, 30.875, 6.424330830139388e-23, 6.360215081303435e-23 
31.125, 30.875, 1.2229721761319839e-22, 1.2108968894290632e-22 
31.375, 30.875, 8.106238125426844e-23, 8.02706196922514e-23 
31.625, 30.875, 9.150380304361459e-24, 9.061807063878889e-24 
31.875, 30.875, 1.803618832868093e-23, 1.7862088231138192e-23 
32.125, 30.875, 1.9698483834606618e-23, 1.9508867971736793e-23 
32.375, 30.875, 1.9260098079194418e-23, 1.9075549620458945e-23 
32.625, 30.875, 2.1793305434406098e-23, 2.1585399647298694e-23 
32.875, 30.875, 2.0592626515991784e-23, 2.0392564053055313e-23 
33.125, 30.875, 3.338353312882617e-23, 3.305307433304839e-23 
33.375, 30.875, 3.145361875156639e-23, 3.1137300126401174e-23 
33.625, 30.875, 7.521126190245383e-24, 7.445001057613694e-24 
33.875, 30.875, 1.5071344990711604e-23, 1.4916466227178697e-23 
34.125, 30.875, 1.6575240280969716e-23, 1.6400504424335614e-23 
34.375, 30.875, 1.43372693112449e-23, 1.4182318230318402e-23 
29.625, 31.125, 1.338235761250009e-22, 1.3236341782789773e-22 
29.875, 31.125, 8.842198883657534e-23, 8.746538175225059e-23 
30.125, 31.125, 2.277398273135293e-23, 2.2529740963131795e-23 
30.375, 31.125, 2.501684078332885e-23, 2.4751037256658248e-23 
30.625, 31.125, 1.596668972192676e-23, 1.5798634133078977e-23 
30.875, 31.125, 1.2818842725184893e-23, 1.2685316778494075e-23 
31.125, 31.125, 6.898049750208204e-23, 6.826968174253844e-23 
31.375, 31.125, 1.0960364133978013e-23, 1.0848588614132887e-23 
31.625, 31.125, 9.678400822953043e-24, 9.58054680776138e-24 
31.875, 31.125, 1.3906132697677298e-23, 1.3765908504354047e-23 
32.125, 31.125, 1.0574438897517845e-23, 1.0468274086882465e-23 
32.375, 31.125, 2.4530122916320546e-23, 2.42864562240771e-23 
32.625, 31.125, 2.5064960916359875e-23, 2.4817034992314315e-23 
32.875, 31.125, 1.7893861637788205e-23, 1.7713729977590366e-23 
33.125, 31.125, 3.498621746607537e-23, 3.4628582595917675e-23 
33.375, 31.125, 3.274499215220083e-23, 3.2408665102132215e-23 
33.625, 31.125, 9.445552718500193e-24, 9.3479242250501e-24 
33.875, 31.125, 4.0951271998234274e-23, 4.0523041723979074e-23 
34.125, 31.125, 2.747700432578657e-23, 2.718541269138882e-23 
34.375, 31.125, 1.5594028426318875e-23, 1.5424400087898016e-23 
34.625, 31.125, 1.9735452632988283e-23, 1.9515805552896588e-23 
34.875, 31.125, 1.6046375919068745e-23, 1.5864568768131642e-23 
28.875, 31.375, 5.27060141104613e-23, 5.211450696501496e-23 
29.125, 31.375, 2.840114835035926e-23, 2.808092724524259e-23 
29.375, 31.375, 1.1058833863256212e-22, 1.093356934317233e-22 
29.625, 31.375, 8.566279127687331e-23, 8.469115224764489e-23 
29.875, 31.375, 3.262843018468783e-23, 3.2261408915700844e-23 
30.125, 31.375, 2.951018504525745e-23, 2.918118037601127e-23 
30.375, 31.375, 2.3607382659245235e-23, 2.3346539796403633e-23 
30.625, 31.375, 2.295043657930803e-23, 2.2699138967610343e-23 
30.875, 31.375, 2.6218161347458078e-23, 2.5933695190438583e-23 
31.125, 31.375, 2.375725777475424e-23, 2.350208679345767e-23 
31.375, 31.375, 7.504206971630721e-24, 7.424444950823351e-24 
31.625, 31.375, 1.562345848072353e-23, 1.5458766136902926e-23 
31.875, 31.375, 1.757133467897685e-23, 1.738687736969063e-23 
32.125, 31.375, 7.905951054386032e-24, 7.823798703181937e-24 
32.375, 31.375, 1.0848558899556722e-23, 1.0736983696527584e-23 
32.625, 31.375, 1.4361622569072646e-23, 1.4214520107000116e-23 
32.875, 31.375, 1.9678370672768082e-23, 1.947390732632531e-23 
33.125, 31.375, 2.938357769882628e-23, 2.907691354751831e-23 
33.375, 31.375, 3.966693411250554e-23, 3.925100637636271e-23 
33.625, 31.375, 7.148573549777616e-23, 7.073153883595173e-23 
33.875, 31.375, 7.596877538791677e-23, 7.515807918272519e-23 
34.125, 31.375, 5.12175400820407e-23, 5.066477179724292e-23 
34.375, 31.375, 4.8220836424345765e-23, 4.769291630921642e-23 
34.625, 31.375, 4.837088395388974e-23, 4.782914272238908e-23 
34.875, 31.375, 2.9445989497375335e-23, 2.91102976414783e-23 
35.125, 31.375, 1.1844085327682259e-23, 1.1706332225562449e-23 
35.375, 31.375, 1.742002706239275e-23, 1.7213312703085693e-23 
28.125, 31.625, 4.422610525637209e-23, 4.372279284787211e-23 
28.375, 31.625, 1.3385829726466165e-22, 1.3231826652265784e-22 
28.625, 31.625, 1.5586077882965548e-22, 1.5405244878825303e-22 
28.875, 31.625, 8.931168413168987e-23, 8.827081320004638e-23 
29.125, 31.625, 3.9357582670332386e-23, 3.889684275592679e-23 
29.375, 31.625, 2.1967240619169176e-23, 2.1708935566479314e-23 
29.625, 31.625, 1.5324647602514803e-23, 1.5144238318225345e-23 
29.875, 31.625, 2.8132112989152195e-23, 2.780373290922908e-23 
30.125, 31.625, 3.589033597665849e-23, 3.5474973805720177e-23 
30.375, 31.625, 3.038160841710559e-23, 3.003302757662817e-23 
30.625, 31.625, 2.1298008359048535e-23, 2.1055770009190078e-23 
30.875, 31.625, 1.9120785347671314e-23, 1.8905215483599955e-23 
31.125, 31.625, 1.8282396687504182e-23, 1.8078100364865484e-23 
