# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-17.875, 37.375, 3.082869843492981e-23, 3.0766247653752987e-23 
-17.625, 37.375, 1.8531232329314254e-23, 1.849592053602661e-23 
-17.375, 37.375, 1.154759956825677e-23, 1.1526602955827877e-23 
-17.125, 37.375, 1.0703678129949836e-23, 1.0684990576822118e-23 
-16.875, 37.375, 1.1998489937256977e-23, 1.1978410050043942e-23 
-16.625, 37.375, 1.2427684454165284e-23, 1.2407835594381497e-23 
-16.375, 37.375, 2.4081933984238177e-23, 2.4045340963912654e-23 
-16.125, 37.375, 2.6218279063664866e-23, 2.6180404434816703e-23 
-15.875, 37.375, 2.409407589388835e-23, 2.406101337928034e-23 
-15.625, 37.375, 4.0114613097241753e-23, 4.0062469565253554e-23 
-15.375, 37.375, 2.3556841513330866e-23, 2.3527925436007067e-23 
-15.125, 37.375, 1.6819618284089122e-23, 1.680018924474412e-23 
-14.875, 37.375, 2.716362627372837e-23, 2.713421400483894e-23 
-14.625, 37.375, 3.6217000785408906e-23, 3.6179551792634594e-23 
-14.375, 37.375, 3.1143414162755774e-23, 3.111237974923901e-23 
-14.125, 37.375, 8.364370830465792e-24, 8.356332865605627e-24 
-13.875, 37.375, 1.632991767002959e-23, 1.631480509564015e-23 
-13.625, 37.375, 1.2168820126776769e-23, 1.2157772977800127e-23 
-13.375, 37.375, 1.973118126888699e-23, 1.9713504707489316e-23 
-13.125, 37.375, 2.285313959041651e-23, 2.2833290549668444e-23 
-12.875, 37.375, 5.1575565187011267e-23, 5.153301443782785e-23 
-12.625, 37.375, 7.451191081287628e-23, 7.445353540130469e-23 
-12.375, 37.375, 6.714244286843947e-23, 6.709198886892064e-23 
-12.125, 37.375, 3.567697649391958e-23, 3.565130843330268e-23 
-11.875, 37.375, 1.9033557225906567e-23, 1.9020472271559336e-23 
-11.625, 37.375, 1.48868900869712e-23, 1.487713205506114e-23 
-11.375, 37.375, 2.665322789574996e-23, 2.66369778341373e-23 
-11.125, 37.375, 3.595198990408864e-23, 3.5932011019299734e-23 
-10.875, 37.375, 3.1098423278504705e-23, 3.108273328408472e-23 
-10.625, 37.375, 3.2869910159377954e-23, 3.285500871275249e-23 
-10.375, 37.375, 3.297176002392309e-23, 3.295788807774011e-23 
-10.125, 37.375, 1.6099298304279517e-23, 1.6092840657980787e-23 
-9.875, 37.375, 6.243884303025227e-23, 6.241502225544968e-23 
-9.625, 37.375, 6.186327950014922e-23, 6.183951348960581e-23 
-9.375, 37.375, 5.174990400658326e-23, 5.172940431919132e-23 
-9.125, 37.375, 5.803529430418924e-23, 5.801161069921395e-23 
-8.875, 37.375, 3.3405439473876374e-23, 3.3391407549546974e-23 
-8.625, 37.375, 4.4625381424377647e-23, 4.4606102895300005e-23 
-8.375, 37.375, 4.1713602490864734e-23, 4.1694331146139394e-23 
-8.125, 37.375, 1.7806785950016584e-23, 1.779778434317396e-23 
-7.875, 37.375, 1.7485651827259843e-23, 1.747605153318551e-23 
-7.625, 37.375, 1.9383837484213953e-23, 1.9372351389174376e-23 
-7.375, 37.375, 1.9890262242439837e-23, 1.9876970102092607e-23 
-7.125, 37.375, 1.9598324879841487e-23, 1.9583442583306766e-23 
-6.875, 37.375, 2.552022189320574e-23, 2.5498518131787508e-23 
-6.625, 37.375, 2.2549310472860218e-23, 2.252799874613055e-23 
-20.625, 37.625, 2.3715561503548542e-23, 2.3647096165822212e-23 
-20.375, 37.625, 1.0031933891925839e-23, 1.0003630172396141e-23 
-20.125, 37.625, 9.340025294214887e-24, 9.314392976141079e-24 
-19.875, 37.625, 1.7940903922088988e-23, 1.7893049379585114e-23 
-19.625, 37.625, 1.2267611990777251e-23, 1.2235834770990935e-23 
-19.375, 37.625, 6.617655120635775e-24, 6.601027253907074e-24 
-19.125, 37.625, 9.920704022960395e-24, 9.896540700623198e-24 
-18.875, 37.625, 1.9292678526497113e-23, 1.924717403509678e-23 
-18.625, 37.625, 2.2720693981669382e-23, 2.266885363196667e-23 
-18.375, 37.625, 1.8448901960138588e-23, 1.8408777909915204e-23 
-18.125, 37.625, 1.9480022855536466e-23, 1.944008424155742e-23 
-17.875, 37.625, 1.7169275834812076e-23, 1.71362147827403e-23 
-17.625, 37.625, 8.326985709978078e-24, 8.311952200629239e-24 
-17.375, 37.625, 8.969147098165197e-24, 8.953736837648686e-24 
-17.125, 37.625, 9.174228415491e-24, 9.159129648555762e-24 
-16.875, 37.625, 1.0250574263118096e-23, 1.0234445797490418e-23 
-16.625, 37.625, 1.2340397765803168e-23, 1.2321874070233974e-23 
-16.375, 37.625, 9.679319975546088e-24, 9.665504165258155e-24 
-16.125, 37.625, 2.978767176193768e-23, 2.974730960000194e-23 
-15.875, 37.625, 3.5639087448701117e-23, 3.5593375389719306e-23 
-15.625, 37.625, 3.8794435890930145e-23, 3.8747483692645766e-23 
-15.375, 37.625, 2.068118546275045e-23, 2.065765180662384e-23 
-15.125, 37.625, 2.3010953536009635e-23, 2.2986433739157336e-23 
-14.875, 37.625, 2.5311899090808242e-23, 2.5286758905186427e-23 
-14.625, 37.625, 3.193336429603629e-23, 3.190395806790177e-23 
-14.375, 37.625, 2.287635515959335e-23, 2.285632836980365e-23 
-14.125, 37.625, 2.3999879976228282e-23, 2.3979722106348137e-23 
-13.875, 37.625, 4.940724704214359e-23, 4.9367504116749913e-23 
-13.625, 37.625, 4.8971652026019274e-23, 4.89339990037926e-23 
-13.375, 37.625, 3.296685626625648e-23, 3.294259580258544e-23 
-13.125, 37.625, 6.907224102070874e-23, 6.902441693236201e-23 
-12.875, 37.625, 7.783709399269051e-23, 7.778658938113293e-23 
-12.625, 37.625, 8.592317808225362e-23, 8.587099930084233e-23 
-12.375, 37.625, 9.994894681277484e-23, 9.989144758645698e-23 
-12.125, 37.625, 6.275412658548956e-23, 6.27200322881221e-23 
-11.875, 37.625, 4.5915298714799495e-23, 4.5891821595946034e-23 
-11.625, 37.625, 4.744124382346665e-23, 4.741812497136459e-23 
-11.375, 37.625, 5.2695339220350705e-23, 5.267172048316669e-23 
-11.125, 37.625, 3.31494513871233e-23, 3.313628984308142e-23 
-10.875, 37.625, 4.9584471764594116e-23, 4.9567322363427714e-23 
-10.625, 37.625, 5.532866848773928e-23, 5.531236366283524e-23 
-10.375, 37.625, 2.2071431920405345e-23, 2.206564759837281e-23 
-10.125, 37.625, 4.1867999686991834e-23, 4.185784798763836e-23 
-9.875, 37.625, 4.801981946110306e-23, 4.800911746438625e-23 
-9.625, 37.625, 5.185311698403069e-23, 5.1842577111847796e-23 
-9.375, 37.625, 4.3592159424337157e-23, 4.358317959010352e-23 
-9.125, 37.625, 5.095125666510729e-23, 5.0940151455062385e-23 
-8.875, 37.625, 2.1841768387109544e-23, 2.183674656724332e-23 
-8.625, 37.625, 4.971198677229264e-23, 4.969996251014531e-23 
-8.375, 37.625, 4.19884483004961e-23, 4.197703327708982e-23 
-8.125, 37.625, 2.8593911194149436e-23, 2.8584893197587395e-23 
-7.875, 37.625, 1.375419667903002e-23, 1.3749260276427082e-23 
-7.625, 37.625, 1.764943815525883e-23, 1.7642335657940825e-23 
-7.375, 37.625, 2.0138542397608243e-23, 2.0128913555649972e-23 
-7.125, 37.625, 1.2197618725853492e-23, 1.2190675640894124e-23 
-6.875, 37.625, 8.44522163569912e-24, 8.439645267907778e-24 
-6.625, 37.625, 1.33392537319124e-23, 1.3329230930549053e-23 
-6.375, 37.625, 6.188957734078068e-24, 6.1835050885011525e-24 
-6.125, 37.625, 7.538836319876159e-23, 7.53099234179863e-23 
-5.875, 37.625, 2.143904728835619e-22, 2.141332216132278e-22 
-5.625, 37.625, 1.0112063930084614e-22, 1.0098318013906465e-22 
-5.375, 37.625, 1.2903147649610507e-22, 1.2883646176760671e-22 
-5.125, 37.625, 1.1871836844908763e-22, 1.185200134479556e-22 
-4.875, 37.625, 1.47967252500896e-22, 1.4769643868155647e-22 
-4.625, 37.625, 1.2432046529920657e-22, 1.2407311125369085e-22 
-4.375, 37.625, 7.89561024340523e-23, 7.878477364617594e-23 
-4.125, 37.625, 1.3084956972895725e-22, 1.3053789399292405e-22 
-3.875, 37.625, 8.618773991675662e-23, 8.596417314322571e-23 
-22.625, 37.875, 1.7359733105478172e-23, 1.7306373552847287e-23 
-22.375, 37.875, 9.196127387508213e-24, 9.168124390670826e-24 
-22.125, 37.875, 1.3536891444388837e-23, 1.349627244091897e-23 
-21.875, 37.875, 1.6878778139541574e-23, 1.6828898164014345e-23 
-21.625, 37.875, 2.3830348604812165e-23, 2.3761007952371772e-23 
-21.375, 37.875, 3.85720331765974e-23, 3.8461411919741496e-23 
-21.125, 37.875, 3.68402351608104e-23, 3.673606015425718e-23 
-20.875, 37.875, 2.9590436868311926e-23, 2.9507950914258804e-23 
-20.625, 37.875, 2.961037990748784e-23, 2.952961777721232e-23 
-20.375, 37.875, 3.5533358538089786e-24, 3.5439177757383e-24 
