# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-58.375, 47.125, 1.96529435801856e-23, 1.962295094794502e-23 
-58.125, 47.125, 1.7830878021499238e-23, 1.780622700065909e-23 
-57.875, 47.125, 6.538348704995432e-24, 6.530641155586487e-24 
-57.625, 47.125, 8.66414950012523e-24, 8.655868632357541e-24 
-57.375, 47.125, 1.7360897470227316e-23, 1.734781264973548e-23 
-57.125, 47.125, 1.6839963082802458e-23, 1.6830539882024587e-23 
-56.875, 47.125, 3.538909667824503e-23, 3.537541977549096e-23 
-56.625, 47.125, 4.0034876912197113e-23, 4.002633412182219e-23 
-58.875, 47.375, 9.627526208006652e-24, 9.609488363937319e-24 
-58.625, 47.375, 1.1347688522843933e-23, 1.132830684342741e-23 
-58.375, 47.375, 1.2182706608387557e-23, 1.2163400121782086e-23 
-58.125, 47.375, 1.3790310736548912e-23, 1.377105305486437e-23 
-57.875, 47.375, 1.1431528739797351e-23, 1.1418115346291797e-23 
-57.625, 47.375, 1.1891012048875964e-23, 1.1879712120823333e-23 
-57.375, 47.375, 1.5735398262237725e-23, 1.5723624901068118e-23 
-57.125, 47.375, 1.4775625385248365e-23, 1.4767549626670835e-23 
-56.875, 47.375, 3.780844164264831e-23, 3.77951141976702e-23 
-56.625, 47.375, 4.5383675497286126e-23, 4.537553370547833e-23 
-56.375, 47.375, 2.815009450742035e-23, 2.8149526654247597e-23 
-56.125, 47.375, 1.0006609327112411e-23, 1.0008045119695223e-23 
-55.875, 47.375, 5.633141188788799e-24, 5.634884189843655e-24 
-55.625, 47.375, 5.2263716370342846e-24, 5.228855948280975e-24 
-55.375, 47.375, 1.2166410485014216e-23, 1.2173961503806322e-23 
-55.125, 47.375, 1.599422711656572e-23, 1.6006465322325875e-23 
-59.375, 47.625, 1.565407555091968e-23, 1.561833862922826e-23 
-59.125, 47.625, 1.2772266101428422e-23, 1.2745315101955238e-23 
-58.875, 47.625, 1.3292786862640523e-23, 1.326703406188076e-23 
-58.625, 47.625, 1.399542345815819e-23, 1.3970698566273235e-23 
-58.375, 47.625, 1.4350051324565707e-23, 1.432710743188843e-23 
-58.125, 47.625, 2.560098246593717e-23, 2.55653708028684e-23 
-57.875, 47.625, 2.1131860479269954e-23, 2.1107180288951302e-23 
-57.625, 47.625, 1.8749177886528616e-23, 1.873146329059919e-23 
-57.375, 47.625, 4.945544277047885e-23, 4.941871114876391e-23 
-57.125, 47.625, 6.511663322004778e-23, 6.508140141414412e-23 
