# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-57.375, 47.375, 1.6065775120267298e-23, 1.6054653791750093e-23 
-57.125, 47.375, 1.5082318516564375e-23, 1.5074691756202902e-23 
-56.875, 47.375, 3.857591861922464e-23, 3.8563337735469316e-23 
-56.625, 47.375, 4.628249263892029e-23, 4.627481061136192e-23 
-57.875, 47.625, 2.1574735332222042e-23, 2.1551423267317732e-23 
-57.625, 47.625, 1.9139631939544745e-23, 1.912290141499796e-23 
-57.375, 47.625, 5.047373810530367e-23, 5.043905478108273e-23 
-57.125, 47.625, 6.643638047651139e-23, 6.64031236774548e-23 
-56.875, 47.625, 6.762138498422557e-23, 6.760015052822453e-23 
-56.625, 47.625, 5.029050182941813e-23, 5.0283736097172215e-23 
-56.375, 47.625, 2.8158066045597555e-23, 2.8158551967667177e-23 
-56.125, 47.625, 1.375715830429976e-23, 1.3759508058833598e-23 
-55.875, 47.625, 1.337499158107032e-23, 1.33793295972184e-23 
-55.625, 47.625, 1.0570907537268596e-23, 1.057595898884542e-23 
-55.375, 47.625, 9.78404317171451e-24, 9.790034056878031e-24 
-55.125, 47.625, 2.9857995478216534e-23, 2.988027060747332e-23 
-54.875, 47.625, 3.6765720304976826e-23, 3.6798065004802084e-23 
-54.625, 47.625, 1.9401474428951543e-23, 1.9421040744775163e-23 
-54.375, 47.625, 9.890561691199478e-24, 9.901413785969846e-24 
-54.125, 47.625, 1.8070628599818902e-23, 1.8092155337662696e-23 
-53.875, 47.625, 1.6300430777847796e-23, 1.6321392741499833e-23 
-53.625, 47.625, 1.5699243033418332e-23, 1.5720994189085072e-23 
-58.625, 47.875, 2.484213076684572e-23, 2.4801088939095763e-23 
-58.375, 47.875, 2.414989642976219e-23, 2.411429483405253e-23 
-58.125, 47.875, 3.029202114894796e-23, 3.025318987289575e-23 
-57.875, 47.875, 2.873066711895302e-23, 2.8699768107758666e-23 
-57.625, 47.875, 6.337152772928455e-23, 6.3316454019297e-23 
-57.375, 47.875, 8.553345652624384e-23, 8.547551282104257e-23 
-57.125, 47.875, 7.620972690521724e-23, 7.617231923788346e-23 
-56.875, 47.875, 5.897338424610478e-23, 5.895543996885649e-23 
