# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
4.625, 50.125, 2.78547765810674e-23, nan 
4.875, 50.125, 1.6206643699463396e-23, nan 
5.125, 50.125, 1.7106446247307498e-23, nan 
5.375, 50.125, 2.356488762996456e-23, nan 
5.625, 50.125, 2.3856155863859197e-23, nan 
5.875, 50.125, 1.2268201810814145e-23, nan 
6.125, 50.125, 1.1992778527007349e-23, nan 
6.375, 50.125, 6.371800210209312e-24, nan 
6.625, 50.125, 2.0590223975881994e-24, nan 
6.875, 50.125, 8.154690005297617e-24, nan 
7.125, 50.125, 1.2590898719758925e-23, nan 
7.375, 50.125, 9.535026536315095e-24, nan 
7.625, 50.125, 1.2926460826186325e-23, nan 
7.875, 50.125, 1.7719565462943876e-23, nan 
8.125, 50.125, 1.5450714322682983e-23, nan 
8.375, 50.125, 1.4251954639577406e-23, nan 
8.625, 50.125, 8.188693665407649e-24, nan 
8.875, 50.125, 8.271368569229747e-24, nan 
9.125, 50.125, 6.2381166131354996e-24, nan 
9.375, 50.125, 7.277280876125494e-24, nan 
9.625, 50.125, 1.3482184504186237e-23, nan 
9.875, 50.125, 1.814394646577705e-23, nan 
10.125, 50.125, 1.530045298491739e-23, nan 
10.375, 50.125, 9.509625125867989e-24, nan 
10.625, 50.125, 1.2045229711545904e-23, nan 
10.875, 50.125, 1.7608480941973457e-23, nan 
11.125, 50.125, 1.4662667945120994e-23, nan 
11.375, 50.125, 1.65926941067478e-23, nan 
11.625, 50.125, 1.6782034069242646e-23, nan 
11.875, 50.125, 2.371345339366574e-23, nan 
12.125, 50.125, 2.0949206956054266e-23, nan 
12.375, 50.125, 1.4100665469762006e-23, nan 
12.625, 50.125, 1.4565205569882543e-23, nan 
12.875, 50.125, 1.9580112297771556e-23, nan 
13.125, 50.125, 1.6724384326953666e-23, nan 
13.375, 50.125, 1.1051270989358098e-23, nan 
13.625, 50.125, 8.462701211493908e-24, nan 
13.875, 50.125, 1.0076228923558476e-23, nan 
14.125, 50.125, 1.1096532405033633e-23, nan 
14.375, 50.125, 4.678676577900568e-24, nan 
14.625, 50.125, 5.9011129504238925e-24, nan 
14.875, 50.125, 8.630500610569501e-24, nan 
15.125, 50.125, 1.1530884835557622e-23, nan 
15.375, 50.125, 2.069617940779138e-23, nan 
15.625, 50.125, 4.3051458899635315e-23, nan 
15.875, 50.125, 5.84147926007948e-23, nan 
16.125, 50.125, 1.795647170720869e-22, nan 
16.375, 50.125, 1.6454777912076548e-22, nan 
16.625, 50.125, 2.0877267122473928e-22, nan 
16.875, 50.125, 7.725151259489927e-23, nan 
